distribution,method,N,K,bin_id,bin_left,bin_right,bin_width,bin_center,count,frequency,density,mean,median,std,min,max,p90,p99
exponential,cut,1000000,100,85,11.8461945603,11.9872206741,0.141026113792,11.9167076172,,0,0,,,,,,,
exponential,cut,1000000,100,86,11.9872206741,12.1282467878,0.141026113792,12.0577337309,,0,0,,,,,,,
exponential,cut,1000000,100,87,12.1282467878,12.2692729016,0.141026113792,12.1987598447,1,1e-06,7.09088531983e-06,12.1394168942,12.1394168942,,12.1394168942,12.1394168942,12.1394168942,12.1394168942
exponential,cut,1000000,100,88,12.2692729016,12.4102990154,0.141026113792,12.3397859585,,0,0,,,,,,,
exponential,cut,1000000,100,89,12.4102990154,12.5513251292,0.141026113792,12.4808120723,2,2e-06,1.41817706397e-05,12.4898048975,12.4898048975,0.0790394021841,12.4339156003,12.5456941948,12.5345163354,12.5445764089
exponential,cut,1000000,100,90,12.5513251292,12.692351243,0.141026113792,12.6218381861,,0,0,,,,,,,
exponential,cut,1000000,100,91,12.692351243,12.8333773568,0.141026113792,12.7628642999,,0,0,,,,,,,
exponential,cut,1000000,100,92,12.8333773568,12.9744034706,0.141026113792,12.9038904137,,0,0,,,,,,,
exponential,cut,1000000,100,93,12.9744034706,13.1154295844,0.141026113792,13.0449165275,,0,0,,,,,,,
exponential,cut,1000000,100,94,13.1154295844,13.2564556982,0.141026113792,13.1859426413,,0,0,,,,,,,
exponential,cut,1000000,100,95,13.2564556982,13.397481812,0.141026113792,13.3269687551,,0,0,,,,,,,
exponential,cut,1000000,100,96,13.397481812,13.5385079258,0.141026113792,13.4679948689,,0,0,,,,,,,
exponential,cut,1000000,100,97,13.5385079258,13.6795340396,0.141026113792,13.6090209827,,0,0,,,,,,,
exponential,cut,1000000,100,98,13.6795340396,13.8205601533,0.141026113792,13.7500470965,,0,0,,,,,,,
exponential,cut,1000000,100,99,13.8205601533,13.9615862671,0.141026113792,13.8910732102,,0,0,,,,,,,
exponential,cut,1000000,100,100,13.9615862671,14.1026123809,0.141026113792,14.032099324,1,1e-06,7.09088531983e-06,14.1026123809,14.1026123809,,14.1026123809,14.1026123809,14.1026123809,14.1026123809
exponential,qcut,1000000,100,1,1.00173717024e-06,0.0100588707549,0.0100578690177,0.00502993624602,10000,0.01,0.994246393785,0.00502570372135,0.0050652208077,0.00288958761939,1.00173717024e-06,0.0100583246843,0.00903491939773,0.00995892024255
exponential,qcut,1000000,100,2,0.0100588707549,0.020226232521,0.0101673617661,0.0151425516379,10000,0.01,0.983539312363,0.015153327543,0.0152037188979,0.00294072861418,0.0100588762707,0.0202261696621,0.0192467953406,0.0201353883886
exponential,qcut,1000000,100,3,0.020226232521,0.0305190452358,0.0102928127148,0.0253726388784,10000,0.01,0.971551730039,0.0253802544928,0.0253962174728,0.0029517448593,0.0202262338038,0.0305176468549,0.0294323520856,0.0304208834116
exponential,qcut,1000000,100,4,0.0305190452358,0.0408636616859,0.0103446164502,0.0356913534609,10000,0.01,0.966686396557,0.0356443559483,0.0356040757815,0.00298350930733,0.0305190884847,0.0408634696172,0.0398104067601,0.0407623592368
exponential,qcut,1000000,100,5,0.0408636616859,0.05131130209,0.0104476404041,0.046087481888,10000,0.01,0.957153923108,0.0460482896318,0.0460326735316,0.00302100097857,0.0408636696888,0.0513109207639,0.0502584390883,0.0512206276626
exponential,qcut,1000000,100,6,0.05131130209,0.0619468730664,0.0106355709763,0.0566290875782,10000,0.01,0.940241010309,0.0566501826303,0.0566551807545,0.00307924773102,0.0513113221598,0.0619455478214,0.060924828771,0.0618537193388
exponential,qcut,1000000,100,7,0.0619468730664,0.0726251203822,0.0106782473158,0.0672859967243,10000,0.01,0.936483273354,0.0672243721661,0.0671648247293,0.00308671788856,0.0619469576565,0.0726243142363,0.0715603261206,0.0725247764338
exponential,qcut,1000000,100,8,0.0726251203822,0.0834064872356,0.0107813668534,0.0780158038089,10000,0.01,0.927526178819,0.0779809332702,0.0779423421314,0.00313153794303,0.0726251810598,0.0834062291115,0.0823361532948,0.083274070648
exponential,qcut,1000000,100,9,0.0834064872356,0.0942693296122,0.0108628423765,0.0888379084239,10000,0.01,0.920569373407,0.0888033819002,0.0887852888109,0.00313495457701,0.0834065096812,0.0942685930661,0.0931357669721,0.0941467071602
exponential,qcut,1000000,100,10,0.0942693296122,0.105401144835,0.0111318152231,0.0998352372237,10000,0.01,0.898326086051,0.0998514631864,0.0998604847105,0.00321623240181,0.0942694024574,0.105401076666,0.104270357352,0.105277195723
exponential,qcut,1000000,100,11,0.105401144835,0.116663534433,0.011262389598,0.111032339634,10000,0.01,0.887911034597,0.110957881419,0.11086496028,0.00327956895635,0.10540115241,0.116660526486,0.115521848787,0.116560410254
exponential,qcut,1000000,100,12,0.116663534433,0.127958224774,0.0112946903409,0.122310879604,10000,0.01,0.885371771883,0.122302102722,0.122324464081,0.00328669509378,0.116663906202,0.12795766753,0.126856212225,0.127843436451
exponential,qcut,1000000,100,13,0.127958224774,0.13944047837,0.0114822535956,0.133699351572,10000,0.01,0.870909174471,0.133689303497,0.133627811108,0.00329233007973,0.127958300762,0.139439833443,0.138282820507,0.139312504861
exponential,qcut,1000000,100,14,0.13944047837,0.151015161715,0.011574683345,0.145227820042,10000,0.01,0.863954520564,0.145238657976,0.145259457538,0.00333601531004,0.139440574738,0.151013922714,0.149880030302,0.150908618677
exponential,qcut,1000000,100,15,0.151015161715,0.162829239744,0.0118140780297,0.15692220073,10000,0.01,0.846447769759,0.156855548501,0.156835844094,0.0034002484295,0.151015363413,0.162829019251,0.161624762717,0.162701744647
exponential,qcut,1000000,100,16,0.162829239744,0.174692848651,0.0118636089067,0.168761044198,10000,0.01,0.842913828213,0.168761652847,0.168718981794,0.00342946777133,0.162829278655,0.174692008973,0.173539071202,0.174579775138
exponential,qcut,1000000,100,17,0.174692848651,0.186761269254,0.0120684206026,0.180727058952,10000,0.01,0.828608840321,0.1807527592,0.180792140889,0.003496051605,0.17469300859,0.186760884471,0.185586887879,0.186633693452
exponential,qcut,1000000,100,18,0.186761269254,0.198957466048,0.0121961967944,0.192859367651,10000,0.01,0.819927733917,0.19281439127,0.192756887976,0.00350576943057,0.186761348065,0.198957389548,0.197693800604,0.198842921238
exponential,qcut,1000000,100,19,0.198957466048,0.211225694641,0.012268228593,0.205091580345,10000,0.01,0.815113602116,0.205080435674,0.2051154001,0.0035402660523,0.198957482841,0.211222252892,0.209974391624,0.211089921482
exponential,qcut,1000000,100,20,0.211225694641,0.223655226537,0.0124295318959,0.217440460589,10000,0.01,0.804535527467,0.217446892719,0.217450465817,0.00360333221242,0.211226501965,0.223652912731,0.222449043835,0.223554825857
exponential,qcut,1000000,100,21,0.223655226537,0.236027028865,0.0123718023284,0.229841127701,10000,0.01,0.808289668275,0.229850307265,0.22985643993,0.00357302877257,0.223655804989,0.236026314008,0.234799136772,0.235897011801
exponential,qcut,1000000,100,22,0.236027028865,0.248811756887,0.012784728022,0.242419392876,10000,0.01,0.782183241032,0.242415055377,0.242415722577,0.00366782343007,0.236027218891,0.248811329487,0.247551935852,0.248694999066
exponential,qcut,1000000,100,23,0.248811756887,0.261858847841,0.0130470909533,0.255335302364,10000,0.01,0.766454379431,0.255356670021,0.255324946622,0.00376209973989,0.248811877436,0.261858391861,0.260523517114,0.261724185696
exponential,qcut,1000000,100,24,0.261858847841,0.274823521338,0.0129646734972,0.268341184589,10000,0.01,0.771326790616,0.268352696511,0.268335564212,0.00374181851312,0.261858984042,0.274823231265,0.273513353207,0.274691974641
exponential,qcut,1000000,100,25,0.274823521338,0.287891778652,0.0130682573144,0.281357649995,10000,0.01,0.765212970593,0.28140040738,0.281443068368,0.00377726267163,0.27482361294,0.287891604196,0.286585851175,0.287765923907
exponential,qcut,1000000,100,26,0.287891778652,0.301080655828,0.0131888771758,0.29448621724,10000,0.01,0.758214658208,0.294412015479,0.294395917326,0.00381784293559,0.287891836804,0.301080508776,0.299720095939,0.300930043803
exponential,qcut,1000000,100,27,0.301080655828,0.31441451321,0.013333857382,0.307747584519,10000,0.01,0.749970523424,0.30769242916,0.307698903229,0.00386185306259,0.301080707495,0.314413767431,0.313037651335,0.314290987478
exponential,qcut,1000000,100,28,0.31441451321,0.328283486969,0.0138689737591,0.32134900009,10000,0.01,0.721033882804,0.321329714472,0.321274469508,0.00400122673337,0.314414789046,0.328282639729,0.326910249344,0.32813689001
exponential,qcut,1000000,100,29,0.328283486969,0.342355888918,0.0140724019492,0.335319687944,10000,0.01,0.71061074265,0.335290842558,0.33525060835,0.00408097057123,0.328283816451,0.342355524057,0.340959463041,0.342198981592
exponential,qcut,1000000,100,30,0.342355888918,0.356664676994,0.0143087880755,0.349510282956,10000,0.01,0.698871207487,0.349536793717,0.349560912353,0.00415221089984,0.342356037946,0.35666328235,0.355251267729,0.356521623239
exponential,qcut,1000000,100,31,0.356664676994,0.37125034205,0.0145856650562,0.363957509522,10000,0.01,0.685604664682,0.363932840711,0.363876666929,0.00420964704226,0.356665274698,0.371249823313,0.369815628237,0.371095680328
exponential,qcut,1000000,100,32,0.37125034205,0.385888569901,0.0146382278513,0.378569455976,10000,0.01,0.683142802639,0.378484606805,0.378435291563,0.0042360150095,0.371250575106,0.385887219866,0.384407393443,0.385728317089
exponential,qcut,1000000,100,33,0.385888569901,0.400878583343,0.0149900134421,0.393383576622,10000,0.01,0.667110809381,0.393377724637,0.39335443352,0.00433530157338,0.385889205212,0.400876354678,0.39940297887,0.400732611627
exponential,qcut,1000000,100,34,0.400878583343,0.415764687851,0.0148861045078,0.408321635597,10000,0.01,0.671767418719,0.408289884815,0.408321798702,0.00430574388627,0.400879681044,0.415764358209,0.414270601184,0.415615505801
exponential,qcut,1000000,100,35,0.415764687851,0.431342739455,0.0155780516034,0.423553713653,10000,0.01,0.641928801789,0.423539325965,0.423488490876,0.00450697179196,0.415764857667,0.43134249463,0.429806069863,0.431185379276
exponential,qcut,1000000,100,36,0.431342739455,0.447012727995,0.0156699885402,0.439177733725,10000,0.01,0.638162559872,0.439142888032,0.43909480818,0.00453475731842,0.431342871283,0.447012271165,0.445444869008,0.446851452422
exponential,qcut,1000000,100,37,0.447012727995,0.462700001098,0.0156872731027,0.454856364546,10000,0.01,0.637459419144,0.454811670202,0.454764952725,0.00454600678744,0.447012984961,0.462699366199,0.461113251375,0.462531116229
exponential,qcut,1000000,100,38,0.462700001098,0.478613649419,0.0159136483216,0.470656825258,10000,0.01,0.62839141584,0.470605104425,0.47055552287,0.00458686650611,0.462700373975,0.478612490457,0.476996378801,0.478431642196
exponential,qcut,1000000,100,39,0.478613649419,0.494659246732,0.0160455973126,0.486636448075,10000,0.01,0.623223916515,0.486656557497,0.48667853645,0.00464016143437,0.478614359751,0.494658881342,0.493080135241,0.49448424694
exponential,qcut,1000000,100,40,0.494659246732,0.511111335412,0.0164520886805,0.502885291072,10000,0.01,0.607825559065,0.502902048935,0.502933900906,0.00473427642153,0.494659480342,0.511110173423,0.509387762038,0.510929930401
exponential,qcut,1000000,100,41,0.511111335412,0.527815935989,0.0167046005764,0.5194636357,10000,0.01,0.598637480392,0.519414688193,0.519393538447,0.00482487435614,0.511112110072,0.527815864269,0.526125132996,0.527638661544
exponential,qcut,1000000,100,42,0.527815935989,0.54512625785,0.0173103218611,0.536471096919,10000,0.01,0.577690009479,0.536377189126,0.536356578836,0.00500562465892,0.527815985828,0.545125103275,0.543304753041,0.54493814416
exponential,qcut,1000000,100,43,0.54512625785,0.56234082042,0.01721456257,0.553733539135,10000,0.01,0.580903520453,0.553697359907,0.553666880888,0.00499306561412,0.545127093921,0.562340683504,0.560572362887,0.562178517681
exponential,qcut,1000000,100,44,0.56234082042,0.580112841991,0.0177720215715,0.571226831206,10000,0.01,0.562682188954,0.571253905182,0.571219207557,0.00513822539534,0.562340923707,0.58011258987,0.578368488722,0.579966244602
exponential,qcut,1000000,100,45,0.580112841991,0.598106403111,0.0179935611201,0.589109622551,10000,0.01,0.555754357532,0.589129632367,0.589145938832,0.00521363402567,0.580113040087,0.598105475406,0.596419378699,0.597929842729
exponential,qcut,1000000,100,46,0.598106403111,0.616302299057,0.0181958959457,0.607204351084,10000,0.01,0.549574477116,0.607202330395,0.607204984243,0.00525074844113,0.598107162143,0.616301688556,0.614459545493,0.616109041977
exponential,qcut,1000000,100,47,0.616302299057,0.634677511784,0.0183752127268,0.62548990542,10000,0.01,0.544211386758,0.62551820161,0.625425887438,0.00526928038525,0.616302819114,0.6346772992,0.632825487108,0.634482634173
exponential,qcut,1000000,100,48,0.634677511784,0.653598931856,0.0189214200727,0.64413822182,10000,0.01,0.528501558635,0.644178869475,0.644153614941,0.00546097709331,0.634677700302,0.653598705106,0.651737954167,0.653396990763
exponential,qcut,1000000,100,49,0.653598931856,0.672962100163,0.0193631683064,0.66328051601,10000,0.01,0.516444408362,0.663287956293,0.663265320953,0.00560413448396,0.653599141165,0.672956291573,0.671084418861,0.672777204507
exponential,qcut,1000000,100,50,0.672962100163,0.692765506418,0.0198034062549,0.68286380329,10000,0.01,0.504963634605,0.682887757806,0.682913820047,0.0057395972871,0.672967680965,0.692764869774,0.690782089748,0.6925762239
exponential,qcut,1000000,100,51,0.692765506418,0.712780682339,0.020015175921,0.702773094378,10000,0.01,0.499620889644,0.702696140391,0.702587405831,0.00577191171191,0.692766143062,0.712780610893,0.710747681512,0.712574016594
exponential,qcut,1000000,100,52,0.712780682339,0.733155814613,0.0203751322743,0.722968248476,10000,0.01,0.49079435978,0.722858762635,0.722781298866,0.00583403458678,0.7127807567,0.733152484607,0.730950088914,0.732947578681
exponential,qcut,1000000,100,53,0.733155814613,0.754068821639,0.0209130070262,0.743612318126,10000,0.01,0.478171311638,0.743558124937,0.743591550523,0.00605202139234,0.733159422119,0.754068261788,0.751975910159,0.753844742414
exponential,qcut,1000000,100,54,0.754068821639,0.775506870282,0.0214380486427,0.76478784596,10000,0.01,0.466460365244,0.764762901253,0.764758562024,0.00617351248745,0.754069452961,0.775506261572,0.773311360547,0.775282086372
exponential,qcut,1000000,100,55,0.775506870282,0.797597381133,0.0220905108516,0.786552125708,10000,0.01,0.45268305777,0.786530640885,0.786556693534,0.00637223844138,0.775507584854,0.797594125028,0.795434436043,0.797404244093
exponential,qcut,1000000,100,56,0.797597381133,0.820180081373,0.0225827002399,0.808888731253,10000,0.01,0.44281684182,0.808780991814,0.808579054846,0.0065789226407,0.797601360818,0.820179877073,0.817985669402,0.819997045
exponential,qcut,1000000,100,57,0.820180081373,0.843470841638,0.0232907602648,0.831825461506,10000,0.01,0.429354812222,0.831775254824,0.831703449286,0.00674971811174,0.820180341391,0.843469617726,0.841147632047,0.843253213953
exponential,qcut,1000000,100,58,0.843470841638,0.866782754141,0.023311912503,0.85512679789,10000,0.01,0.428965233921,0.855143011956,0.855114668573,0.00673082719396,0.843472464033,0.866781434193,0.864402664307,0.866594038563
exponential,qcut,1000000,100,59,0.866782754141,0.890547630781,0.0237648766401,0.878665192461,10000,0.01,0.420789055691,0.878496754667,0.87841304094,0.00679241361823,0.866784576927,0.890546369057,0.887968849193,0.890274675862
exponential,qcut,1000000,100,60,0.890547630781,0.914937044403,0.0243894136221,0.902742337592,10000,0.01,0.410013957487,0.902673947625,0.902603074486,0.00701630574518,0.890549446433,0.914936465327,0.912509323051,0.914714894782
exponential,qcut,1000000,100,61,0.914937044403,0.940205859776,0.0252688153724,0.92757145209,10000,0.01,0.395744709541,0.927543131501,0.927442623462,0.00729992059999,0.914937913017,0.940205282123,0.937774651096,0.939985708406
exponential,qcut,1000000,100,62,0.940205859776,0.966332544609,0.0261266848334,0.953269202192,10000,0.01,0.38275043557,0.953244302442,0.953259550394,0.00753547718331,0.940206763284,0.966330116384,0.963738620173,0.966078171783
exponential,qcut,1000000,100,63,0.966332544609,0.992584330855,0.0262517862461,0.979458437732,10000,0.01,0.380926459871,0.979360943019,0.979442544829,0.00761486725187,0.96633650645,0.992583859549,0.989887314644,0.99233720706
exponential,qcut,1000000,100,64,0.992584330855,1.02029487007,0.0277105392119,1.00643960046,10000,0.01,0.360873526261,1.00651409581,1.00660277794,0.00799731700389,0.99258513335,1.02029383197,1.01745178247,1.01998862826
exponential,qcut,1000000,100,65,1.02029487007,1.04877048662,0.0284756165555,1.03453267834,10000,0.01,0.351177646339,1.03424668763,1.03413655013,0.00819289130446,1.02029671557,1.04876762747,1.04568175153,1.04847737307
exponential,qcut,1000000,100,66,1.04877048662,1.07817282927,0.0294023426495,1.06347165795,10000,0.01,0.340108953875,1.06340762017,1.06329498806,0.00842936359228,1.04877579647,1.07817173816,1.0751347571,1.07794064759
exponential,qcut,1000000,100,67,1.07817282927,1.10803114103,0.0298583117531,1.09310198515,10000,0.01,0.334915117863,1.09305968687,1.09298757312,0.00855916485433,1.07817494731,1.108030121,1.10494170477,1.10777259362
exponential,qcut,1000000,100,68,1.10803114103,1.13874725771,0.0307161166871,1.12338919937,10000,0.01,0.3255619876,1.1233549887,1.12338251621,0.0088872128908,1.10803321198,1.13874677308,1.13564144345,1.13846823646
exponential,qcut,1000000,100,69,1.13874725771,1.1697861382,0.0310388804901,1.15426669796,10000,0.01,0.322176568295,1.1541867585,1.15407516953,0.0090218793517,1.13874828755,1.16978560085,1.16665518191,1.16947962011
exponential,qcut,1000000,100,70,1.1697861382,1.20226831798,0.0324821797792,1.18602722809,10000,0.01,0.3078611124,1.1859004242,1.18588317674,0.0093769631203,1.16978733424,1.20226720538,1.19890266271,1.20188300994
exponential,qcut,1000000,100,71,1.20226831798,1.23679180939,0.0345234914072,1.21953006369,10000,0.01,0.28965784144,1.21940904882,1.21935855711,0.00999941770256,1.20227091406,1.23679085066,1.23325393464,1.23639572279
exponential,qcut,1000000,100,72,1.23679180939,1.27169495456,0.0349031451736,1.25424338198,10000,0.01,0.286507131385,1.25424959491,1.25424319609,0.0100999056658,1.23679415661,1.27169473091,1.26824602638,1.27135506227
exponential,qcut,1000000,100,73,1.27169495456,1.30879098349,0.0370960289245,1.29024296902,10000,0.01,0.269570633028,1.2901038878,1.29007919942,0.0107357032844,1.27169552967,1.30879023321,1.30504218328,1.30842665353
exponential,qcut,1000000,100,74,1.30879098349,1.34662455744,0.037833573956,1.32770777046,10000,0.01,0.264315499552,1.3276204335,1.32758788592,0.0109399346387,1.308793012,1.34662264691,1.34276711264,1.34626520642
exponential,qcut,1000000,100,75,1.34662455744,1.3857941664,0.0391696089617,1.36620936192,10000,0.01,0.255299970183,1.36606446018,1.36595049697,0.0112810022032,1.3466299951,1.38579249952,1.38177826691,1.38537884898
exponential,qcut,1000000,100,76,1.3857941664,1.42668542161,0.0408912552089,1.40623979401,10000,0.01,0.244551064743,1.40593267335,1.40587117045,0.0118443284423,1.38579916706,1.42668311,1.42242937613,1.4262242506
exponential,qcut,1000000,100,77,1.42668542161,1.46904079345,0.0423553718358,1.44786310753,10000,0.01,0.236097561338,1.44794634177,1.44792682988,0.0122093956771,1.42669274172,1.46904046796,1.46470156611,1.4686533345
exponential,qcut,1000000,100,78,1.46904079345,1.51297724427,0.0439364508173,1.49100901886,10000,0.01,0.22760145196,1.49082585147,1.49074394117,0.0127227516892,1.46904188312,1.51297621635,1.50848388279,1.51258416263
exponential,qcut,1000000,100,79,1.51297724427,1.55890606289,0.0459288186228,1.53594165358,10000,0.01,0.217728221623,1.53570666566,1.53549977802,0.0133194708822,1.51298088868,1.55890565302,1.55422258535,1.55848187715
exponential,qcut,1000000,100,80,1.55890606289,1.60644095412,0.047534891226,1.5826735085,10000,0.01,0.210371786746,1.58251759769,1.58234166009,0.0136969969235,1.55890760477,1.60644067957,1.60154548659,1.60589824997
exponential,qcut,1000000,100,81,1.60644095412,1.65786727678,0.0514263226637,1.63215411545,10000,0.01,0.194452947091,1.63190128722,1.63178272393,0.0148329847052,1.60644205231,1.65786428314,1.65257304784,1.65738218797
exponential,qcut,1000000,100,82,1.65786727678,1.71106912855,0.0532018517668,1.68446820266,10000,0.01,0.187963382249,1.68425689491,1.68435610579,0.015314215799,1.65788003915,1.71106898085,1.70559267526,1.71048924011
exponential,qcut,1000000,100,83,1.71106912855,1.76855469534,0.057485566794,1.73981191194,10000,0.01,0.173956708748,1.73930746308,1.73898860031,0.016559260258,1.71106980137,1.76855465171,1.7624931295,1.76797621657
exponential,qcut,1000000,100,84,1.76855469534,1.82975561133,0.0612009159914,1.79915515334,10000,0.01,0.163396247229,1.7988146793,1.79892279303,0.0177104755833,1.76855490835,1.82975480012,1.82358261028,1.82908942725
exponential,qcut,1000000,100,85,1.82975561133,1.89394364426,0.0641880329283,1.8618496278,10000,0.01,0.155792280021,1.86135171223,1.86098350937,0.0185954657628,1.8297598702,1.89394352398,1.8870740342,1.8932400178
exponential,qcut,1000000,100,86,1.89394364426,1.96272258493,0.0687789406752,1.9283331146,10000,0.01,0.14539334136,1.92802344742,1.92771580449,0.0198184132998,1.89394432585,1.96272237991,1.9556782238,1.96208789407
exponential,qcut,1000000,100,87,1.96272258493,2.0382554698,0.0755328848693,2.00048902737,10000,0.01,0.13239266602,2.00000180148,1.9998026151,0.0218499732251,1.9627238444,2.03825327088,2.03045345158,2.03745564547
exponential,qcut,1000000,100,88,2.0382554698,2.11823887635,0.0799834065437,2.07824717308,10000,0.01,0.125025932654,2.07773236229,2.07766880715,0.0231435933149,2.0382701857,2.11823847855,2.10997270298,2.11741040066
exponential,qcut,1000000,100,89,2.11823887635,2.20666413016,0.0884252538079,2.16245150325,10000,0.01,0.113089864822,2.16205498972,2.16238343864,0.0253479720474,2.11824179352,2.20666369094,2.19714689076,2.20563409761
exponential,qcut,1000000,100,90,2.20666413016,2.30209889433,0.0954347641743,2.25438151224,10000,0.01,0.104783619329,2.25333424153,2.25246372766,0.0273609887585,2.20666768382,2.30209868633,2.29181883101,2.30113208786
exponential,qcut,1000000,100,91,2.30209889433,2.40744129444,0.105342400108,2.35477009438,10000,0.01,0.0949285376998,2.35422809072,2.35412717982,0.0303380981851,2.30210076634,2.40744051475,2.39658211979,2.40634674409
exponential,qcut,1000000,100,92,2.40744129444,2.5238551038,0.116413809367,2.46564819912,10000,0.01,0.0859004619332,2.46448519147,2.46394150804,0.0335228384301,2.4074491779,2.5238539094,2.51110069884,2.52268115145
exponential,qcut,1000000,100,93,2.5238551038,2.65923108123,0.135375977426,2.59154309252,10000,0.01,0.0738683493936,2.59037397302,2.58954974633,0.0391354441228,2.52386883946,2.65923063888,2.64543629061,2.65776010639
exponential,qcut,1000000,100,94,2.65923108123,2.81241628549,0.153185204256,2.73582368336,10000,0.01,0.0652804560895,2.73416855321,2.73336708219,0.0442683917803,2.65923695818,2.81241525234,2.79599352408,2.81094568244
exponential,qcut,1000000,100,95,2.81241628549,2.99573003164,0.183313746154,2.90407315856,10000,0.01,0.0545512827587,2.90100136585,2.90043787,0.052889101338,2.81243247137,2.99572781537,2.97587249077,2.99386254207
exponential,qcut,1000000,100,96,2.99573003164,3.21932269442,0.223592662783,3.10752636303,10000,0.01,0.044724186722,3.10251626576,3.09995437946,0.0644331755916,2.99577214075,3.21932207261,3.19465943293,3.21700901391
exponential,qcut,1000000,100,97,3.21932269442,3.50970144562,0.290378751196,3.36451207002,10000,0.01,0.0344377815485,3.35724945634,3.35353739399,0.0841822379327,3.2193376179,3.50970010847,3.4773080428,3.50616321397
exponential,qcut,1000000,100,98,3.50970144562,3.90732244915,0.397621003526,3.70851194738,10000,0.01,0.0251495768868,3.69437023082,3.68644676338,0.11485100518,3.50974468005,3.90732231235,3.86155833225,3.90222753464
exponential,qcut,1000000,100,99,3.90732244915,4.59671995671,0.689397507563,4.25202120293,10000,0.01,0.0145054194283,4.21352758603,4.1943542181,0.194278663928,3.90732915224,4.59671991301,4.50126266598,4.58471331088
exponential,qcut,1000000,100,100,4.59671995671,14.1026123809,9.50589242422,9.34966616882,10000,0.01,0.00105197908347,5.61788281093,5.30857940896,0.999667644224,4.59672428294,14.1026123809,6.92575978186,9.21449100969
exponential,log_binning,1000000,100,1,1.00173717024e-06,1.18097103679e-06,1.79233866554e-07,1.09135410351e-06,1,1e-06,5.57930272458,1.00173717024e-06,1.00173717024e-06,,1.00173717024e-06,1.00173717024e-06,1.00173717024e-06,1.00173717024e-06
exponential,log_binning,1000000,100,2,1.18097103679e-06,1.39227397283e-06,2.1130293604e-07,1.28662250481e-06,,0,0,,,,,,,
exponential,log_binning,1000000,100,3,1.39227397283e-06,1.64138387398e-06,2.49109901146e-07,1.5168289234e-06,,0,0,,,,,,,
exponential,log_binning,1000000,100,4,1.64138387398e-06,1.93506527761e-06,2.93681403638e-07,1.78822457579e-06,,0,0,,,,,,,
exponential,log_binning,1000000,100,5,1.93506527761e-06,2.28129305277e-06,3.46227775155e-07,2.10817916519e-06,,0,0,,,,,,,
exponential,log_binning,1000000,100,6,2.28129305277e-06,2.68946895633e-06,4.08175903559e-07,2.48538100455e-06,2,2e-06,4.89984828247,2.46959120415e-06,2.46959120415e-06,1.98497150567e-07,2.32923252294e-06,2.60994988536e-06,2.58187814912e-06,2.60714271174e-06
exponential,log_binning,1000000,100,7,2.68946895633e-06,3.17067693617e-06,4.81207979839e-07,2.93007294625e-06,1,1e-06,2.07810352674,3.16591758574e-06,3.16591758574e-06,,3.16591758574e-06,3.16591758574e-06,3.16591758574e-06,3.16591758574e-06
exponential,log_binning,1000000,100,8,3.17067693617e-06,3.73798411388e-06,5.67307177718e-07,3.45433052502e-06,1,1e-06,1.76271346332,3.59675929985e-06,3.59675929985e-06,,3.59675929985e-06,3.59675929985e-06,3.59675929985e-06,3.59675929985e-06
exponential,log_binning,1000000,100,9,3.73798411388e-06,4.40679562029e-06,6.68811506405e-07,4.07238986709e-06,1,1e-06,1.49518958694,4.29633744577e-06,4.29633744577e-06,,4.29633744577e-06,4.29633744577e-06,4.29633744577e-06,4.29633744577e-06
exponential,log_binning,1000000,100,10,4.40679562029e-06,5.19527291913e-06,7.8847729884e-07,4.80103426971e-06,2,2e-06,2.53653466364,4.92107403995e-06,4.92107403995e-06,2.70200210386e-07,4.7300136389e-06,5.11213444099e-06,5.07392236078e-06,5.10831323297e-06
exponential,log_binning,1000000,100,11,5.19527291913e-06,6.12482697858e-06,9.29554059452e-07,5.66004994885e-06,,0,0,,,,,,,
exponential,log_binning,1000000,100,12,6.12482697858e-06,7.22069968248e-06,1.0958727039e-06,6.67276333053e-06,1,1e-06,0.912514744132,7.10536680283e-06,7.10536680283e-06,,7.10536680283e-06,7.10536680283e-06,7.10536680283e-06,7.10536680283e-06
exponential,log_binning,1000000,100,13,7.22069968248e-06,8.51264926942e-06,1.29194958694e-06,7.86667447595e-06,,0,0,,,,,,,
exponential,log_binning,1000000,100,14,8.51264926942e-06,1.00357584127e-05,1.5231091433e-06,9.27420384108e-06,1,1e-06,0.656551767414,9.56909044875e-06,9.56909044875e-06,,9.56909044875e-06,9.56909044875e-06,9.56909044875e-06,9.56909044875e-06
exponential,log_binning,1000000,100,15,1.00357584127e-05,1.18313868845e-05,1.79562847178e-06,1.09335726486e-05,2,2e-06,1.11381615487,1.11784261792e-05,1.11784261792e-05,5.53461500285e-07,1.07870697992e-05,1.15697825592e-05,1.14915112832e-05,1.15619554316e-05
exponential,log_binning,1000000,100,16,1.18313868845e-05,1.39482946733e-05,2.1169077888e-06,1.28898407789e-05,,0,0,,,,,,,
exponential,log_binning,1000000,100,17,1.39482946733e-05,1.64439660534e-05,2.49567138008e-06,1.51961303633e-05,,0,0,,,,,,,
exponential,log_binning,1000000,100,18,1.64439660534e-05,1.93861705605e-05,2.94220450713e-06,1.79150683069e-05,3,3e-06,1.0196436015,1.75751512207e-05,1.75813523291e-05,7.29438289934e-07,1.68426321456e-05,1.83014691873e-05,1.81574458156e-05,1.82870668501e-05
